t,X,Y,Z,roll,pitch,yaw
-68.300000000,-0.080171000,0.911200000,0.402100000,2.854234667,0.635316904,0.741746317
-68.200000000,-0.079834000,0.910800000,0.402400000,2.852195458,0.636814845,0.738313512
-68.100000000,-0.079497000,0.910400000,0.402700000,2.850147598,0.638307139,0.734873106
-68.000000000,-0.079160000,0.910000000,0.403000000,2.848091083,0.639793757,0.731425088
-67.900000000,-0.078823000,0.909600000,0.403300000,2.846025907,0.641274668,0.727969447
-67.800000000,-0.078486000,0.909200000,0.403600000,2.843952067,0.642749841,0.724506172
-67.700000000,-0.078149000,0.908800000,0.403900000,2.841869559,0.644219248,0.721035252
-67.600000000,-0.077812000,0.908400000,0.404200000,2.839778379,0.645682857,0.717556676
-67.500000000,-0.077475000,0.908000000,0.404500000,2.837678525,0.647140637,0.714070436
-67.400000000,-0.077138000,0.907600000,0.404800000,2.835569992,0.648592558,0.710576522
-67.300000000,-0.076801000,0.907200000,0.405100000,2.833452779,0.650038590,0.707074924
-67.200000000,-0.076464000,0.906800000,0.405400000,2.831326884,0.651478701,0.703565635
-67.100000000,-0.076127000,0.906400000,0.405700000,2.829192306,0.652912861,0.700048646
-67.000000000,-0.075790000,0.906000000,0.406000000,2.827049042,0.654341040,0.696523949
-66.900000000,-0.075453000,0.905600000,0.406300000,2.824897093,0.655763206,0.692991537
-66.800000000,-0.075116000,0.905200000,0.406600000,2.822736458,0.657179328,0.689451404
-66.700000000,-0.074779000,0.904800000,0.406900000,2.820567136,0.658589375,0.685903542
-66.600000000,-0.074442000,0.904400000,0.407200000,2.818389130,0.659993317,0.682347946
-66.500000000,-0.074105000,0.904000000,0.407500000,2.816202438,0.661391122,0.678784610
-66.400000000,-0.073768000,0.903600000,0.407800000,2.814007064,0.662782760,0.675213530
-66.300000000,-0.073431000,0.903200000,0.408100000,2.811803008,0.664168198,0.671634700
-66.200000000,-0.073094000,0.902800000,0.408400000,2.809590273,0.665547406,0.668048116
-66.100000000,-0.072757000,0.902400000,0.408700000,2.807368862,0.666920353,0.664453775
-66.000000000,-0.072420000,0.902000000,0.409000000,2.805138778,0.668287007,0.660851673
-65.900000000,-0.072083000,0.901600000,0.409300000,2.802900024,0.669647337,0.657241809
-65.800000000,-0.071746000,0.901200000,0.409600000,2.800652605,0.671001312,0.653624179
-65.700000000,-0.071409000,0.900800000,0.409900000,2.798396525,0.672348900,0.649998781
-65.600000000,-0.071072000,0.900400000,0.410200000,2.796131789,0.673690070,0.646365616
-65.500000000,-0.070735000,0.900000000,0.410500000,2.793858404,0.675024790,0.642724681
-65.400000000,-0.070398000,0.899600000,0.410800000,2.791576375,0.676353028,0.639075977
-65.300000000,-0.070061000,0.899200000,0.411100000,2.789285708,0.677674755,0.635419504
-65.200000000,-0.069724000,0.898800000,0.411400000,2.786986412,0.678989937,0.631755262
-65.100000000,-0.069387000,0.898400000,0.411700000,2.784678492,0.680298543,0.628083254
-65.000000000,-0.069050000,0.898000000,0.412000000,2.782361959,0.681600541,0.624403482
-64.900000000,-0.068713000,0.897600000,0.412300000,2.780036820,0.682895901,0.620715946
-64.800000000,-0.068376000,0.897200000,0.412600000,2.777703084,0.684184590,0.617020651
-64.700000000,-0.068039000,0.896800000,0.412900000,2.775360762,0.685466577,0.613317601
-64.600000000,-0.067702000,0.896400000,0.413200000,2.773009864,0.686741830,0.609606798
-64.500000000,-0.067365000,0.896000000,0.413500000,2.770650400,0.688010317,0.605888249
-64.400000000,-0.067028000,0.895600000,0.413800000,2.768282382,0.689272008,0.602161957
-64.300000000,-0.066691000,0.895200000,0.414100000,2.765905822,0.690526869,0.598427930
-64.200000000,-0.066354000,0.894800000,0.414400000,2.763520733,0.691774870,0.594686173
-64.100000000,-0.066017000,0.894400000,0.414700000,2.761127128,0.693015978,0.590936693
-64.000000000,-0.065680000,0.894000000,0.415000000,2.758725019,0.694250163,0.587179498
-63.900000000,-0.065343000,0.893600000,0.415300000,2.756314423,0.695477392,0.583414596
-63.800000000,-0.065006000,0.893200000,0.415600000,2.753895353,0.696697634,0.579641996
-63.700000000,-0.064669000,0.892800000,0.415900000,2.751467825,0.697910857,0.575861708
-63.600000000,-0.064332000,0.892400000,0.416200000,2.749031856,0.699117030,0.572073740
-63.500000000,-0.063995000,0.892000000,0.416500000,2.746587461,0.700316120,0.568278105
-63.400000000,-0.063658000,0.891600000,0.416800000,2.744134658,0.701508097,0.564474812
-63.300000000,-0.063321000,0.891200000,0.417100000,2.741673465,0.702692929,0.560663875
-63.200000000,-0.062984000,0.890800000,0.417400000,2.739203902,0.703870583,0.556845305
-63.100000000,-0.062647000,0.890400000,0.417700000,2.736725985,0.705041029,0.553019116
-63.000000000,-0.062310000,0.890000000,0.418000000,2.734239737,0.706204236,0.549185321
-62.900000000,-0.061973000,0.889600000,0.418300000,2.731745176,0.707360171,0.545343934
-62.800000000,-0.061636000,0.889200000,0.418600000,2.729242325,0.708508803,0.541494972
-62.700000000,-0.061299000,0.888800000,0.418900000,2.726731204,0.709650101,0.537638450
-62.600000000,-0.060962000,0.888400000,0.419200000,2.724211837,0.710784033,0.533774383
-62.500000000,-0.060625000,0.888000000,0.419500000,2.721684246,0.711910568,0.529902790
-62.400000000,-0.060288000,0.887600000,0.419800000,2.719148455,0.713029675,0.526023687
-62.300000000,-0.059951000,0.887200000,0.420100000,2.716604488,0.714141323,0.522137094
-62.200000000,-0.059614000,0.886800000,0.420400000,2.714052371,0.715245480,0.518243029
-62.100000000,-0.059277000,0.886400000,0.420700000,2.711492129,0.716342115,0.514341513
-62.000000000,-0.058940000,0.886000000,0.421000000,2.708923788,0.717431198,0.510432565
-61.900000000,-0.058603000,0.885600000,0.421300000,2.706347376,0.718512696,0.506516207
-61.800000000,-0.058266000,0.885200000,0.421600000,2.703762920,0.719586580,0.502592460
-61.700000000,-0.057929000,0.884800000,0.421900000,2.701170449,0.720652818,0.498661348
-61.600000000,-0.057592000,0.884400000,0.422200000,2.698569992,0.721711380,0.494722894
-61.500000000,-0.057255000,0.884000000,0.422500000,2.695961579,0.722762235,0.490777120
-61.400000000,-0.056918000,0.883600000,0.422800000,2.693345239,0.723805351,0.486824053
-61.300000000,-0.056581000,0.883200000,0.423100000,2.690721006,0.724840700,0.482863718
-61.200000000,-0.056244000,0.882800000,0.423400000,2.688088909,0.725868249,0.478896140
-61.100000000,-0.055907000,0.882400000,0.423700000,2.685448983,0.726887969,0.474921347
-61.000000000,-0.055570000,0.882000000,0.424000000,2.682801261,0.727899829,0.470939366
-60.900000000,-0.055233000,0.881600000,0.424300000,2.680145776,0.728903800,0.466950225
-60.800000000,-0.054896000,0.881200000,0.424600000,2.677482563,0.729899850,0.462953954
-60.700000000,-0.054559000,0.880800000,0.424900000,2.674811659,0.730887950,0.458950582
-60.600000000,-0.054222000,0.880400000,0.425200000,2.672133099,0.731868071,0.454940139
-60.500000000,-0.053885000,0.880000000,0.425500000,2.669446920,0.732840181,0.450922658
-60.400000000,-0.053548000,0.879600000,0.425800000,2.666753160,0.733804252,0.446898169
-60.300000000,-0.053211000,0.879200000,0.426100000,2.664051857,0.734760254,0.442866706
-60.200000000,-0.052874000,0.878800000,0.426400000,2.661343051,0.735708157,0.438828302
-60.100000000,-0.052537000,0.878400000,0.426700000,2.658626782,0.736647932,0.434782991
-60.000000000,-0.052200000,0.878000000,0.427000000,2.655903090,0.737579550,0.430730808
-59.900000000,-0.051863000,0.877600000,0.427300000,2.653172017,0.738502981,0.426671789
-59.800000000,-0.051526000,0.877200000,0.427600000,2.650433604,0.739418198,0.422605970
-59.700000000,-0.051189000,0.876800000,0.427900000,2.647687895,0.740325169,0.418533389
-59.600000000,-0.050852000,0.876400000,0.428200000,2.644934934,0.741223868,0.414454083
-59.500000000,-0.050515000,0.876000000,0.428500000,2.642174765,0.742114266,0.410368092
-59.400000000,-0.050178000,0.875600000,0.428800000,2.639407432,0.742996333,0.406275454
-59.300000000,-0.049841000,0.875200000,0.429100000,2.636632983,0.743870042,0.402176210
-59.200000000,-0.049504000,0.874800000,0.429400000,2.633851463,0.744735365,0.398070400
-59.100000000,-0.049167000,0.874400000,0.429700000,2.631062919,0.745592274,0.393958068
-59.000000000,-0.048830000,0.874000000,0.430000000,2.628267401,0.746440740,0.389839254
-58.900000000,-0.048493000,0.873600000,0.430300000,2.625464957,0.747280737,0.385714003
-58.800000000,-0.048156000,0.873200000,0.430600000,2.622655637,0.748112236,0.381582358
-58.700000000,-0.047819000,0.872800000,0.430900000,2.619839490,0.748935210,0.377444364
-58.600000000,-0.047482000,0.872400000,0.431200000,2.617016569,0.749749633,0.373300067
-58.500000000,-0.047145000,0.872000000,0.431500000,2.614186924,0.750555477,0.369149512
-58.400000000,-0.046808000,0.871600000,0.431800000,2.611350610,0.751352716,0.364992748
-58.300000000,-0.046471000,0.871200000,0.432100000,2.608507678,0.752141322,0.360829821
-58.200000000,-0.046134000,0.870800000,0.432400000,2.605658183,0.752921270,0.356660781
-58.100000000,-0.045797000,0.870400000,0.432700000,2.602802181,0.753692533,0.352485676
-58.000000000,-0.045460000,0.870000000,0.433000000,2.599939726,0.754455086,0.348304556
-57.900000000,-0.045123000,0.869600000,0.433300000,2.597070876,0.755208901,0.344117473
-57.800000000,-0.044786000,0.869200000,0.433600000,2.594195686,0.755953955,0.339924478
-57.700000000,-0.044449000,0.868800000,0.433900000,2.591314216,0.756690221,0.335725623
-57.600000000,-0.044112000,0.868400000,0.434200000,2.588426523,0.757417674,0.331520962
-57.500000000,-0.043775000,0.868000000,0.434500000,2.585532667,0.758136289,0.327310547
-57.400000000,-0.043438000,0.867600000,0.434800000,2.582632708,0.758846041,0.323094433
-57.300000000,-0.043101000,0.867200000,0.435100000,2.579726706,0.759546907,0.318872676
-57.200000000,-0.042764000,0.866800000,0.435400000,2.576814724,0.760238861,0.314645332
-57.100000000,-0.042427000,0.866400000,0.435700000,2.573896823,0.760921879,0.310412457
-57.000000000,-0.042090000,0.866000000,0.436000000,2.570973066,0.761595937,0.306174109
-56.900000000,-0.041753000,0.865600000,0.436300000,2.568043518,0.762261013,0.301930346
-56.800000000,-0.041416000,0.865200000,0.436600000,2.565108241,0.762917082,0.297681226
-56.700000000,-0.041079000,0.864800000,0.436900000,2.562167302,0.763564122,0.293426809
-56.600000000,-0.040742000,0.864400000,0.437200000,2.559220766,0.764202109,0.289167156
-56.500000000,-0.040405000,0.864000000,0.437500000,2.556268700,0.764831020,0.284902327
-56.400000000,-0.040068000,0.863600000,0.437800000,2.553311170,0.765450834,0.280632384
-56.300000000,-0.039731000,0.863200000,0.438100000,2.550348244,0.766061529,0.276357390
-56.200000000,-0.039394000,0.862800000,0.438400000,2.547379992,0.766663081,0.272077407
-56.100000000,-0.039057000,0.862400000,0.438700000,2.544406481,0.767255471,0.267792499
-56.000000000,-0.038720000,0.862000000,0.439000000,2.541427783,0.767838676,0.263502731
-55.900000000,-0.038383000,0.861600000,0.439300000,2.538443967,0.768412675,0.259208167
-55.800000000,-0.038046000,0.861200000,0.439600000,2.535455105,0.768977447,0.254908873
-55.700000000,-0.037709000,0.860800000,0.439900000,2.532461269,0.769532973,0.250604916
-55.600000000,-0.037372000,0.860400000,0.440200000,2.529462530,0.770079231,0.246296363
-55.500000000,-0.037035000,0.860000000,0.440500000,2.526458963,0.770616202,0.241983281
-55.400000000,-0.036698000,0.859600000,0.440800000,2.523450640,0.771143867,0.237665738
-55.300000000,-0.036361000,0.859200000,0.441100000,2.520437637,0.771662204,0.233343805
-55.200000000,-0.036024000,0.858800000,0.441400000,2.517420028,0.772171197,0.229017549
-55.100000000,-0.035687000,0.858400000,0.441700000,2.514397889,0.772670825,0.224687042
-55.000000000,-0.035350000,0.858000000,0.442000000,2.511371296,0.773161071,0.220352353
-54.900000000,-0.035013000,0.857600000,0.442300000,2.508340326,0.773641916,0.216013555
-54.800000000,-0.034676000,0.857200000,0.442600000,2.505305056,0.774113342,0.211670720
-54.700000000,-0.034339000,0.856800000,0.442900000,2.502265564,0.774575331,0.207323920
-54.600000000,-0.034002000,0.856400000,0.443200000,2.499221929,0.775027867,0.202973228
-54.500000000,-0.033665000,0.856000000,0.443500000,2.496174229,0.775470933,0.198618717
-54.400000000,-0.033328000,0.855600000,0.443800000,2.493122546,0.775904511,0.194260463
-54.300000000,-0.032991000,0.855200000,0.444100000,2.490066958,0.776328586,0.189898539
-54.200000000,-0.032654000,0.854800000,0.444400000,2.487007546,0.776743141,0.185533022
-54.100000000,-0.032317000,0.854400000,0.444700000,2.483944392,0.777148161,0.181163987
-54.000000000,-0.031980000,0.854000000,0.445000000,2.480877578,0.777543631,0.176791511
-53.900000000,-0.031643000,0.853600000,0.445300000,2.477807186,0.777929535,0.172415670
-53.800000000,-0.031306000,0.853200000,0.445600000,2.474733298,0.778305859,0.168036542
-53.700000000,-0.030969000,0.852800000,0.445900000,2.471655998,0.778672588,0.163654204
-53.600000000,-0.030632000,0.852400000,0.446200000,2.468575369,0.779029709,0.159268736
-53.500000000,-0.030295000,0.852000000,0.446500000,2.465491497,0.779377208,0.154880215
-53.400000000,-0.029958000,0.851600000,0.446800000,2.462404465,0.779715072,0.150488722
-53.300000000,-0.029621000,0.851200000,0.447100000,2.459314359,0.780043287,0.146094336
-53.200000000,-0.029284000,0.850800000,0.447400000,2.456221263,0.780361841,0.141697137
-53.100000000,-0.028947000,0.850400000,0.447700000,2.453125265,0.780670722,0.137297207
-53.000000000,-0.028610000,0.850000000,0.448000000,2.450026451,0.780969918,0.132894624
-52.900000000,-0.028273000,0.849600000,0.448300000,2.446924907,0.781259417,0.128489473
-52.800000000,-0.027936000,0.849200000,0.448600000,2.443820721,0.781539209,0.124081833
-52.700000000,-0.027599000,0.848800000,0.448900000,2.440713979,0.781809281,0.119671788
-52.600000000,-0.027262000,0.848400000,0.449200000,2.437604771,0.782069625,0.115259420
-52.500000000,-0.026925000,0.848000000,0.449500000,2.434493184,0.782320229,0.110844811
-52.400000000,-0.026588000,0.847600000,0.449800000,2.431379308,0.782561084,0.106428046
-52.300000000,-0.026251000,0.847200000,0.450100000,2.428263230,0.782792181,0.102009208
-52.200000000,-0.025914000,0.846800000,0.450400000,2.425145040,0.783013511,0.097588380
-52.100000000,-0.025577000,0.846400000,0.450700000,2.422024828,0.783225064,0.093165648
-52.000000000,-0.025240000,0.846000000,0.451000000,2.418902684,0.783426834,0.088741095
-51.900000000,-0.024903000,0.845600000,0.451300000,2.415778698,0.783618811,0.084314806
-51.800000000,-0.024566000,0.845200000,0.451600000,2.412652960,0.783800988,0.079886867
-51.700000000,-0.024229000,0.844800000,0.451900000,2.409525561,0.783973359,0.075457363
-51.600000000,-0.023892000,0.844400000,0.452200000,2.406396592,0.784135916,0.071026379
-51.500000000,-0.023555000,0.844000000,0.452500000,2.403266144,0.784288654,0.066594001
-51.400000000,-0.023218000,0.843600000,0.452800000,2.400134308,0.784431565,0.062160315
-51.300000000,-0.022881000,0.843200000,0.453100000,2.397001177,0.784564645,0.057725409
-51.200000000,-0.022544000,0.842800000,0.453400000,2.393866841,0.784687888,0.053289367
-51.100000000,-0.022207000,0.842400000,0.453700000,2.390731393,0.784801290,0.048852276
-51.000000000,-0.021870000,0.842000000,0.454000000,2.387594925,0.784904845,0.044414224
-50.900000000,-0.021533000,0.841600000,0.454300000,2.384457529,0.784998551,0.039975298
-50.800000000,-0.021196000,0.841200000,0.454600000,2.381319298,0.785082403,0.035535584
-50.700000000,-0.020859000,0.840800000,0.454900000,2.378180323,0.785156397,0.031095169
-50.600000000,-0.020522000,0.840400000,0.455200000,2.375040698,0.785220532,0.026654141
-50.500000000,-0.020185000,0.840000000,0.455500000,2.371900516,0.785274803,0.022212588
-50.400000000,-0.019848000,0.839600000,0.455800000,2.368759869,0.785319211,0.017770596
-50.300000000,-0.019511000,0.839200000,0.456100000,2.365618850,0.785353751,0.013328254
-50.200000000,-0.019174000,0.838800000,0.456400000,2.362477551,0.785378424,0.008885649
-50.100000000,-0.018837000,0.838400000,0.456700000,2.359336067,0.785393229,0.004442868
-50.000000000,-0.018500000,0.838000000,0.457000000,2.356194490,0.785398163,0.000000000
-49.900000000,-0.018163000,0.837600000,0.457300000,2.353052913,0.785393229,-0.004442868
-49.800000000,-0.017826000,0.837200000,0.457600000,2.349911429,0.785378424,-0.008885649
-49.700000000,-0.017489000,0.836800000,0.457900000,2.346770131,0.785353751,-0.013328254
-49.600000000,-0.017152000,0.836400000,0.458200000,2.343629112,0.785319211,-0.017770596
-49.500000000,-0.016815000,0.836000000,0.458500000,2.340488464,0.785274803,-0.022212588
-49.400000000,-0.016478000,0.835600000,0.458800000,2.337348282,0.785220532,-0.026654141
-49.300000000,-0.016141000,0.835200000,0.459100000,2.334208657,0.785156397,-0.031095169
-49.200000000,-0.015804000,0.834800000,0.459400000,2.331069683,0.785082403,-0.035535584
-49.100000000,-0.015467000,0.834400000,0.459700000,2.327931451,0.784998551,-0.039975298
-49.000000000,-0.015130000,0.834000000,0.460000000,2.324794055,0.784904845,-0.044414224
-48.900000000,-0.014793000,0.833600000,0.460300000,2.321657587,0.784801290,-0.048852276
-48.800000000,-0.014456000,0.833200000,0.460600000,2.318522139,0.784687888,-0.053289367
-48.700000000,-0.014119000,0.832800000,0.460900000,2.315387804,0.784564645,-0.057725409
-48.600000000,-0.013782000,0.832400000,0.461200000,2.312254672,0.784431565,-0.062160315
-48.500000000,-0.013445000,0.832000000,0.461500000,2.309122837,0.784288654,-0.066594001
-48.400000000,-0.013108000,0.831600000,0.461800000,2.305992389,0.784135916,-0.071026379
-48.300000000,-0.012771000,0.831200000,0.462100000,2.302863419,0.783973359,-0.075457363
-48.200000000,-0.012434000,0.830800000,0.462400000,2.299736021,0.783800988,-0.079886867
-48.100000000,-0.012097000,0.830400000,0.462700000,2.296610283,0.783618811,-0.084314806
-48.000000000,-0.011760000,0.830000000,0.463000000,2.293486296,0.783426834,-0.088741095
-47.900000000,-0.011423000,0.829600000,0.463300000,2.290364152,0.783225064,-0.093165648
-47.800000000,-0.011086000,0.829200000,0.463600000,2.287243940,0.783013511,-0.097588380
-47.700000000,-0.010749000,0.828800000,0.463900000,2.284125751,0.782792181,-0.102009208
-47.600000000,-0.010412000,0.828400000,0.464200000,2.281009673,0.782561084,-0.106428046
-47.500000000,-0.010075000,0.828000000,0.464500000,2.277895796,0.782320229,-0.110844811
-47.400000000,-0.009738000,0.827600000,0.464800000,2.274784209,0.782069625,-0.115259420
-47.300000000,-0.009401000,0.827200000,0.465100000,2.271675001,0.781809281,-0.119671788
-47.200000000,-0.009064000,0.826800000,0.465400000,2.268568260,0.781539209,-0.124081833
-47.100000000,-0.008727000,0.826400000,0.465700000,2.265464073,0.781259417,-0.128489473
-47.000000000,-0.008390000,0.826000000,0.466000000,2.262362529,0.780969918,-0.132894624
-46.900000000,-0.008053000,0.825600000,0.466300000,2.259263715,0.780670722,-0.137297207
-46.800000000,-0.007716000,0.825200000,0.466600000,2.256167717,0.780361841,-0.141697137
-46.700000000,-0.007379000,0.824800000,0.466900000,2.253074622,0.780043287,-0.146094336
-46.600000000,-0.007042000,0.824400000,0.467200000,2.249984516,0.779715072,-0.150488722
-46.500000000,-0.006705000,0.824000000,0.467500000,2.246897484,0.779377208,-0.154880215
-46.400000000,-0.006368000,0.823600000,0.467800000,2.243813611,0.779029709,-0.159268736
-46.300000000,-0.006031000,0.823200000,0.468100000,2.240732983,0.778672588,-0.163654204
-46.200000000,-0.005694000,0.822800000,0.468400000,2.237655683,0.778305859,-0.168036542
-46.100000000,-0.005357000,0.822400000,0.468700000,2.234581795,0.777929535,-0.172415670
-46.000000000,-0.005020000,0.822000000,0.469000000,2.231511402,0.777543631,-0.176791511
-45.900000000,-0.004683000,0.821600000,0.469300000,2.228444588,0.777148161,-0.181163987
-45.800000000,-0.004346000,0.821200000,0.469600000,2.225381434,0.776743141,-0.185533022
-45.700000000,-0.004009000,0.820800000,0.469900000,2.222322023,0.776328586,-0.189898539
-45.600000000,-0.003672000,0.820400000,0.470200000,2.219266435,0.775904511,-0.194260463
-45.500000000,-0.003335000,0.820000000,0.470500000,2.216214751,0.775470933,-0.198618717
-45.400000000,-0.002998000,0.819600000,0.470800000,2.213167052,0.775027867,-0.202973228
-45.300000000,-0.002661000,0.819200000,0.471100000,2.210123417,0.774575331,-0.207323920
-45.200000000,-0.002324000,0.818800000,0.471400000,2.207083925,0.774113342,-0.211670720
-45.100000000,-0.001987000,0.818400000,0.471700000,2.204048655,0.773641916,-0.216013555
-45.000000000,-0.001650000,0.818000000,0.472000000,2.201017685,0.773161071,-0.220352353
-44.900000000,-0.001313000,0.817600000,0.472300000,2.197991091,0.772670825,-0.224687042
-44.800000000,-0.000976000,0.817200000,0.472600000,2.194968952,0.772171197,-0.229017549
-44.700000000,-0.000639000,0.816800000,0.472900000,2.191951343,0.771662204,-0.233343805
-44.600000000,-0.000302000,0.816400000,0.473200000,2.188938340,0.771143867,-0.237665738
-44.500000000,0.000035000,0.816000000,0.473500000,2.185930017,0.770616202,-0.241983281
-44.400000000,0.000372000,0.815600000,0.473800000,2.182926450,0.770079231,-0.246296363
-44.300000000,0.000709000,0.815200000,0.474100000,2.179927712,0.769532973,-0.250604916
-44.200000000,0.001046000,0.814800000,0.474400000,2.176933875,0.768977447,-0.254908873
-44.100000000,0.001383000,0.814400000,0.474700000,2.173945013,0.768412675,-0.259208167
-44.000000000,0.001720000,0.814000000,0.475000000,2.170961197,0.767838676,-0.263502731
-43.900000000,0.002057000,0.813600000,0.475300000,2.167982499,0.767255471,-0.267792499
-43.800000000,0.002394000,0.813200000,0.475600000,2.165008989,0.766663081,-0.272077407
-43.700000000,0.002731000,0.812800000,0.475900000,2.162040736,0.766061529,-0.276357390
-43.600000000,0.003068000,0.812400000,0.476200000,2.159077811,0.765450834,-0.280632384
-43.500000000,0.003405000,0.812000000,0.476500000,2.156120281,0.764831020,-0.284902327
-43.400000000,0.003742000,0.811600000,0.476800000,2.153168214,0.764202109,-0.289167156
-43.300000000,0.004079000,0.811200000,0.477100000,2.150221678,0.763564122,-0.293426809
-43.200000000,0.004416000,0.810800000,0.477400000,2.147280739,0.762917082,-0.297681226
-43.100000000,0.004753000,0.810400000,0.477700000,2.144345463,0.762261013,-0.301930346
-43.000000000,0.005090000,0.810000000,0.478000000,2.141415914,0.761595937,-0.306174109
-42.900000000,0.005427000,0.809600000,0.478300000,2.138492157,0.760921879,-0.310412457
-42.800000000,0.005764000,0.809200000,0.478600000,2.135574256,0.760238861,-0.314645332
-42.700000000,0.006101000,0.808800000,0.478900000,2.132662274,0.759546907,-0.318872676
-42.600000000,0.006438000,0.808400000,0.479200000,2.129756273,0.758846041,-0.323094433
-42.500000000,0.006775000,0.808000000,0.479500000,2.126856314,0.758136289,-0.327310547
-42.400000000,0.007112000,0.807600000,0.479800000,2.123962458,0.757417674,-0.331520962
-42.300000000,0.007449000,0.807200000,0.480100000,2.121074765,0.756690221,-0.335725623
-42.200000000,0.007786000,0.806800000,0.480400000,2.118193294,0.755953955,-0.339924478
-42.100000000,0.008123000,0.806400000,0.480700000,2.115318105,0.755208901,-0.344117473
-42.000000000,0.008460000,0.806000000,0.481000000,2.112449254,0.754455086,-0.348304556
-41.900000000,0.008797000,0.805600000,0.481300000,2.109586799,0.753692533,-0.352485676
-41.800000000,0.009134000,0.805200000,0.481600000,2.106730797,0.752921270,-0.356660781
-41.700000000,0.009471000,0.804800000,0.481900000,2.103881303,0.752141322,-0.360829821
-41.600000000,0.009808000,0.804400000,0.482200000,2.101038371,0.751352716,-0.364992748
-41.500000000,0.010145000,0.804000000,0.482500000,2.098202056,0.750555477,-0.369149512
-41.400000000,0.010482000,0.803600000,0.482800000,2.095372412,0.749749633,-0.373300067
-41.300000000,0.010819000,0.803200000,0.483100000,2.092549490,0.748935210,-0.377444364
-41.200000000,0.011156000,0.802800000,0.483400000,2.089733344,0.748112236,-0.381582358
-41.100000000,0.011493000,0.802400000,0.483700000,2.086924023,0.747280737,-0.385714003
-41.000000000,0.011830000,0.802000000,0.484000000,2.084121579,0.746440740,-0.389839254
-40.900000000,0.012167000,0.801600000,0.484300000,2.081326061,0.745592274,-0.393958068
-40.800000000,0.012504000,0.801200000,0.484600000,2.078537518,0.744735365,-0.398070400
-40.700000000,0.012841000,0.800800000,0.484900000,2.075755998,0.743870042,-0.402176210
-40.600000000,0.013178000,0.800400000,0.485200000,2.072981548,0.742996333,-0.406275454
-40.500000000,0.013515000,0.800000000,0.485500000,2.070214216,0.742114266,-0.410368092
-40.400000000,0.013852000,0.799600000,0.485800000,2.067454046,0.741223868,-0.414454083
-40.300000000,0.014189000,0.799200000,0.486100000,2.064701085,0.740325169,-0.418533389
-40.200000000,0.014526000,0.798800000,0.486400000,2.061955376,0.739418198,-0.422605970
-40.100000000,0.014863000,0.798400000,0.486700000,2.059216964,0.738502981,-0.426671789
-40.000000000,0.015200000,0.798000000,0.487000000,2.056485890,0.737579550,-0.430730808
-39.900000000,0.015537000,0.797600000,0.487300000,2.053762198,0.736647932,-0.434782991
-39.800000000,0.015874000,0.797200000,0.487600000,2.051045929,0.735708157,-0.438828302
-39.700000000,0.016211000,0.796800000,0.487900000,2.048337123,0.734760254,-0.442866706
-39.600000000,0.016548000,0.796400000,0.488200000,2.045635821,0.733804252,-0.446898169
-39.500000000,0.016885000,0.796000000,0.488500000,2.042942061,0.732840181,-0.450922658
-39.400000000,0.017222000,0.795600000,0.488800000,2.040255882,0.731868071,-0.454940139
-39.300000000,0.017559000,0.795200000,0.489100000,2.037577321,0.730887950,-0.458950582
-39.200000000,0.017896000,0.794800000,0.489400000,2.034906417,0.729899850,-0.462953954
-39.100000000,0.018233000,0.794400000,0.489700000,2.032243204,0.728903800,-0.466950225
-39.000000000,0.018570000,0.794000000,0.490000000,2.029587720,0.727899829,-0.470939366
-38.900000000,0.018907000,0.793600000,0.490300000,2.026939997,0.726887969,-0.474921347
-38.800000000,0.019244000,0.793200000,0.490600000,2.024300071,0.725868249,-0.478896140
-38.700000000,0.019581000,0.792800000,0.490900000,2.021667975,0.724840700,-0.482863718
-38.600000000,0.019918000,0.792400000,0.491200000,2.019043741,0.723805351,-0.486824053
-38.500000000,0.020255000,0.792000000,0.491500000,2.016427402,0.722762235,-0.490777120
-38.400000000,0.020592000,0.791600000,0.491800000,2.013818988,0.721711380,-0.494722894
-38.300000000,0.020929000,0.791200000,0.492100000,2.011218531,0.720652818,-0.498661348
-38.200000000,0.021266000,0.790800000,0.492400000,2.008626060,0.719586580,-0.502592460
-38.100000000,0.021603000,0.790400000,0.492700000,2.006041604,0.718512696,-0.506516207
-38.000000000,0.021940000,0.790000000,0.493000000,2.003465192,0.717431198,-0.510432565
-37.900000000,0.022277000,0.789600000,0.493300000,2.000896851,0.716342115,-0.514341513
-37.800000000,0.022614000,0.789200000,0.493600000,1.998336609,0.715245480,-0.518243029
-37.700000000,0.022951000,0.788800000,0.493900000,1.995784492,0.714141323,-0.522137094
-37.600000000,0.023288000,0.788400000,0.494200000,1.993240525,0.713029675,-0.526023687
-37.500000000,0.023625000,0.788000000,0.494500000,1.990704734,0.711910568,-0.529902790
-37.400000000,0.023962000,0.787600000,0.494800000,1.988177143,0.710784033,-0.533774383
-37.300000000,0.024299000,0.787200000,0.495100000,1.985657776,0.709650101,-0.537638450
-37.200000000,0.024636000,0.786800000,0.495400000,1.983146655,0.708508803,-0.541494972
-37.100000000,0.024973000,0.786400000,0.495700000,1.980643804,0.707360171,-0.545343934
-37.000000000,0.025310000,0.786000000,0.496000000,1.978149244,0.706204236,-0.549185321
-36.900000000,0.025647000,0.785600000,0.496300000,1.975662995,0.705041029,-0.553019116
-36.800000000,0.025984000,0.785200000,0.496600000,1.973185079,0.703870583,-0.556845305
